id;Type;mcsta;mcstashifted;other;othershifted
coupon.9-4-5.collect_all_bounded;dtmc;31.348012685775757;31.348012685775757;1.3410463333129883;1.3410463333129883
coupon.9-4-5.exp_draws;dtmc;30.379965782165527;30.379965782165527;1.1572401523590088;1.1572401523590088
coupon.15-4-5.collect_all_bounded;dtmc;4000;4000;35.169140577316284;35.169140577316284
coupon.15-4-5.exp_draws;dtmc;4000;4000;1.182654857635498;1.182654857635498
crowds.5-20.positive;dtmc;7.109309434890747;7.109309434890747;1.8155770301818848;1.8155770301818848
crowds.6-20.positive;dtmc;34.61443734169006;34.61443734169006;1.6924643516540527;1.6924643516540527
egl.10-2.messagesB;dtmc;288.6717462539673;288.6717462539673;1.5322930812835693;1.5322930812835693
egl.10-2.unfairA;dtmc;200.14297103881836;200.14297103881836;1.5865931510925293;1.5865931510925293
egl.10-8.messagesB;dtmc;4000;4000;1.9752705097198486;1.9752705097198486
egl.10-8.unfairA;dtmc;1409.2778446674347;1409.2778446674347;1.995056390762329;1.995056390762329
haddad-monmege.100-0.7.exp_steps;dtmc;4000;4000;0.06011795997619629;1
haddad-monmege.100-0.7.target;dtmc;4000;4000;0.056337594985961914;1
nand.40-4.reliable;dtmc;7.21002197265625;7.21002197265625;1.632643222808838;1.632643222808838
nand.60-4.reliable;dtmc;31.618762731552124;31.618762731552124;1.7370505332946777;1.7370505332946777
cluster.128-2000-20.premium_steady;ctmc;337.367210149765;337.367210149765;1.3333492279052734;1.3333492279052734
cluster.128-2000-20.qos1;ctmc;4000;4000;568.3947517871857;568.3947517871857
embedded.8-12.actuators;ctmc;6.808935165405273;6.808935165405273;0.6746721267700195;1
embedded.8-12.up_time;ctmc;10.14117980003357;10.14117980003357;0.6931822299957275;1
fms.8.productivity;ctmc;4000;4000;1.3885276317596436;1.3885276317596436
majority.2100.change_state;ctmc;4000;4000;25.797722339630127;25.797722339630127
mapk_cascade.4-30.activated_time;ctmc;4.393764972686768;4.393764972686768;1.6191112995147705;1.6191112995147705
philosophers.16-1.MaxPrReachDeadlockTB;ctmc;78.92872262001038;78.92872262001038;74.05376076698303;74.05376076698303
philosophers.16-1.MaxPrReachDeadlock;ctmc;14.444582462310791;14.444582462310791;1.2565648555755615;1.2565648555755615
philosophers.16-1.MinExpTimeDeadlock;ctmc;21.593319416046143;21.593319416046143;1.286550760269165;1.286550760269165
philosophers.20-1.MaxPrReachDeadlockTB;ctmc;4000;4000;4000;4000
philosophers.20-1.MaxPrReachDeadlock;ctmc;1320.1117858886719;1320.1117858886719;1.280956506729126;1.280956506729126
philosophers.20-1.MinExpTimeDeadlock;ctmc;4000;4000;1.3435924053192139;1.3435924053192139
polling.18-16.s1_before_s2;ctmc;165.61006808280945;165.61006808280945;7.9360878467559814;7.9360878467559814
speed-ind.2100.change_state;ctmc;4000;4000;38.060200452804565;38.060200452804565
beb.4-8-7.LineSeized;mdp;46.12007546424866;46.12007546424866;36.742867946624756;36.742867946624756
beb.5-16-15.LineSeized;mdp;4000;4000;4000;4000
consensus.4-4.disagree;mdp;2.5729620456695557;2.5729620456695557;1.3915112018585205;1.3915112018585205
consensus.4-4.steps_min;mdp;2.9051506519317627;2.9051506519317627;1.4018285274505615;1.4018285274505615
consensus.6-2.disagree;mdp;43.00438332557678;43.00438332557678;10.38874101638794;10.38874101638794
consensus.6-2.steps_min;mdp;45.813963890075684;45.813963890075684;4.018651485443115;4.018651485443115
csma.3-4.all_before_max;mdp;6.135810613632202;6.135810613632202;6.153059959411621;6.153059959411621
csma.3-4.time_max;mdp;6.716291666030884;6.716291666030884;8.203090906143188;8.203090906143188
csma.4-2.all_before_max;mdp;3.0571415424346924;3.0571415424346924;6.521105527877808;6.521105527877808
csma.4-2.time_max;mdp;4.1895482540130615;4.1895482540130615;5.889367580413818;5.889367580413818
eajs.5-250-11.ExpUtil;mdp;17.927417278289795;17.927417278289795;18.395609378814697;18.395609378814697
eajs.6-300-13.ExpUtil;mdp;53.313454389572144;53.313454389572144;43.643831968307495;43.643831968307495
echoring.100.MaxOffline1;mdp;5.671426057815552;5.671426057815552;58.921613931655884;58.921613931655884
elevators.b-11-9.goal;mdp;8.08765697479248;8.08765697479248;9.055410623550415;9.055410623550415
exploding-blocksworld.10.goal;mdp;4000;4000;4000;4000
firewire.false-36-800.deadline;mdp;31.034785509109497;31.034785509109497;27.81931710243225;27.81931710243225
pacman.100.crash;mdp;295.01219177246094;295.01219177246094;74.63979363441467;74.63979363441467
pacman.60.crash;mdp;134.83462142944336;134.83462142944336;31.081514358520508;31.081514358520508
pnueli-zuck.5.live;mdp;3.065861940383911;3.065861940383911;0.887401819229126;1
pnueli-zuck.10.live;mdp;4000;4000;0.8149840831756592;1
rabin.10.live;mdp;4000;4000;0.9297399520874023;1
rectangle-tireworld.11.goal;mdp;7.419280529022217;7.419280529022217;23.03562355041504;23.03562355041504
resource-gathering.1300-100-100.expsteps;mdp;156.24115753173828;156.24115753173828;37.67688703536987;37.67688703536987
tireworld.45.goal;mdp;406.9941985607147;406.9941985607147;4000;4000
triangle-tireworld.441.goal;mdp;4000;4000;4000;4000
wlan.4-0.sent;mdp;4.440749645233154;4.440749645233154;2.216695547103882;2.216695547103882
wlan.4-0.cost_min;mdp;14.978732585906982;14.978732585906982;4.212693929672241;4.212693929672241
wlan.5-0.sent;mdp;24.842591285705566;24.842591285705566;3.605030059814453;3.605030059814453
wlan.5-0.cost_min;mdp;102.77095222473145;102.77095222473145;11.700613737106323;11.700613737106323
wlan.6-0.sent;mdp;173.1283814907074;173.1283814907074;5.655471563339233;5.655471563339233
wlan.6-0.cost_min;mdp;787.2704019546509;787.2704019546509;38.52902007102966;38.52902007102966
