id;Type;mcsta;mcstashifted;other;othershifted
coupon.9-4-5.collect_all_bounded;dtmc;16000;16000;5.339758634567261;5.339758634567261
coupon.9-4-5.exp_draws;dtmc;31.653822660446167;31.653822660446167;4.424342393875122;4.424342393875122
coupon.15-4-5.collect_all_bounded;dtmc;4000;4000;1726.0039384365082;1726.0039384365082
coupon.15-4-5.exp_draws;dtmc;4000;4000;1409.3428056240082;1409.3428056240082
crowds.5-20.positive;dtmc;8.715144634246826;8.715144634246826;2.551135301589966;2.551135301589966
crowds.6-20.positive;dtmc;44.12491154670715;44.12491154670715;3.0188868045806885;3.0188868045806885
egl.10-2.messagesB;dtmc;289.1626591682434;289.1626591682434;3.6772022247314453;3.6772022247314453
egl.10-2.unfairA;dtmc;197.98128843307495;197.98128843307495;1.7032315731048584;1.7032315731048584
egl.10-8.messagesB;dtmc;4000;4000;15.80347228050232;15.80347228050232
egl.10-8.unfairA;dtmc;1409.2800030708313;1409.2800030708313;2.749143123626709;2.749143123626709
haddad-monmege.100-0.7.exp_steps;dtmc;4000;4000;4000;4000
haddad-monmege.100-0.7.target;dtmc;4000;4000;4000;4000
nand.40-4.reliable;dtmc;6.853604316711426;6.853604316711426;7.421068906784058;7.421068906784058
nand.60-4.reliable;dtmc;31.09599471092224;31.09599471092224;32.551074266433716;32.551074266433716
embedded.8-12.actuators;ctmc;16000;16000;4000;4000
embedded.8-12.up_time;ctmc;16000;16000;4000;4000
mapk_cascade.4-30.activated_time;ctmc;22.28098726272583;22.28098726272583;4000;4000
philosophers.16-1.MaxPrReachDeadlock;ctmc;14.362655639648438;14.362655639648438;1.432480812072754;1.432480812072754
philosophers.16-1.MinExpTimeDeadlock;ctmc;16000;16000;4000;4000
philosophers.20-1.MaxPrReachDeadlock;ctmc;1347.8552961349487;1347.8552961349487;2.39858078956604;2.39858078956604
philosophers.20-1.MinExpTimeDeadlock;ctmc;4000;4000;4000;4000
polling.18-16.s1_before_s2;ctmc;530.0237901210785;530.0237901210785;4000;4000
beb.4-8-7.LineSeized;mdp;290.8097138404846;290.8097138404846;30.84026074409485;30.84026074409485
beb.5-16-15.LineSeized;mdp;4000;4000;4000;4000
consensus.4-4.disagree;mdp;16000;16000;4000;4000
consensus.4-4.steps_min;mdp;16000;16000;4000;4000
consensus.6-2.disagree;mdp;342.58429980278015;342.58429980278015;4000;4000
consensus.6-2.steps_min;mdp;212.11378288269043;212.11378288269043;3.604830741882324;3.604830741882324
csma.3-4.all_before_max;mdp;44.932929277420044;44.932929277420044;6.141637802124023;6.141637802124023
csma.3-4.time_max;mdp;6.813416481018066;6.813416481018066;4000;4000
csma.4-2.all_before_max;mdp;28.93529224395752;28.93529224395752;6.412476539611816;6.412476539611816
csma.4-2.time_max;mdp;4.865910768508911;4.865910768508911;4000;4000
eajs.5-250-11.ExpUtil;mdp;17.583662271499634;17.583662271499634;18.455975770950317;18.455975770950317
eajs.6-300-13.ExpUtil;mdp;52.10481858253479;52.10481858253479;48.62711524963379;48.62711524963379
echoring.100.MaxOffline1;mdp;19.47104835510254;19.47104835510254;59.88052248954773;59.88052248954773
elevators.b-11-9.goal;mdp;8.622283220291138;8.622283220291138;9.010342359542847;9.010342359542847
exploding-blocksworld.10.goal;mdp;4000;4000;4000;4000
firewire.false-36-800.deadline;mdp;16000;16000;27.787904500961304;27.787904500961304
pacman.100.crash;mdp;295.1395661830902;295.1395661830902;71.38368391990662;71.38368391990662
pacman.60.crash;mdp;132.88539385795593;132.88539385795593;31.048117876052856;31.048117876052856
pnueli-zuck.5.live;mdp;3.161301851272583;3.161301851272583;0.884270191192627;1
pnueli-zuck.10.live;mdp;4000;4000;2.551251173019409;2.551251173019409
rabin.10.live;mdp;4000;4000;2.1429407596588135;2.1429407596588135
rectangle-tireworld.11.goal;mdp;7.563396215438843;7.563396215438843;22.864357948303223;22.864357948303223
resource-gathering.1300-100-100.expsteps;mdp;159.04154920578003;159.04154920578003;4000;4000
tireworld.45.goal;mdp;595.4239778518677;595.4239778518677;4000;4000
triangle-tireworld.441.goal;mdp;4000;4000;4000;4000
wlan.4-0.sent;mdp;4.457219123840332;4.457219123840332;2.2059433460235596;2.2059433460235596
wlan.4-0.cost_min;mdp;14.709834575653076;14.709834575653076;4.452574014663696;4.452574014663696
wlan.5-0.sent;mdp;25.009660720825195;25.009660720825195;3.2915565967559814;3.2915565967559814
wlan.5-0.cost_min;mdp;104.52406144142151;104.52406144142151;11.983569383621216;11.983569383621216
wlan.6-0.sent;mdp;173.48348712921143;173.48348712921143;5.659239053726196;5.659239053726196
wlan.6-0.cost_min;mdp;787.9914536476135;787.9914536476135;38.42003321647644;38.42003321647644
zenotravel.4-2-2.goal;mdp;11.371845722198486;11.371845722198486;6.3231165409088135;6.3231165409088135
zeroconf.1000-8-false.correct_max;mdp;212.87614274024963;212.87614274024963;4000;4000
zeroconf.1000-8-false.correct_min;mdp;18.091585874557495;18.091585874557495;31.024540185928345;31.024540185928345
dpm.6-6-5.PminQueue1Full;ma;28.12315845489502;28.12315845489502;4000;4000
ftwc.8-5.TimeMax;ma;16000;16000;4000;4000
ftwc.8-5.TimeMin;ma;16000;16000;4000;4000
readers-writers.40.exp_time_many_requests;ma;45.77377796173096;45.77377796173096;4000;4000
stream.1000.exp_buffertime;ma;170.64026975631714;170.64026975631714;9.679322957992554;9.679322957992554
stream.1000.pr_underrun;ma;1.5008697509765625;1.5008697509765625;2.6739039421081543;2.6739039421081543
vgs.5-10000.MinExpTimeFailed;ma;4000;4000;0.16849946975708008;1
firewire-pta.30-5000.deadline;pta;466.24207401275635;466.24207401275635;4000;4000
firewire-pta.30-5000.eventually;pta;18.24471354484558;18.24471354484558;56.54443359375;56.54443359375
wlan-large.2.E_or;pta;20.58755660057068;20.58755660057068;45.793503522872925;45.793503522872925
wlan-large.2.P_max;pta;59.76944828033447;59.76944828033447;9.320540189743042;9.320540189743042
zeroconf-pta.200.deadline;pta;0.6256382465362549;1;4000;4000
zeroconf-pta.200.incorrect;pta;0.5834999084472656;1;0.3775749206542969;1
